event_date,live_start,showtime,event_uid,position,song,is_se,is_interlude,is_encore,note,venue,post_event_name,calendar_summary,source_file
2026-06-06,14:40,11:00,166s6kmodrv21fir7vbdgh4m61@google.com,8,朝焼けと車窓,no,no,no,,下北沢シャングリラ,INFINITY LIVE presents『ASTRO CIRCLE 2026』,【イベント】INFINITY LIVE presents『ASTRO CIRCLE 2026』,2026-08-17.txt
2026-06-06,14:40,11:00,166s6kmodrv21fir7vbdgh4m61@google.com,9,スタンドバイミー,no,no,no,,下北沢シャングリラ,INFINITY LIVE presents『ASTRO CIRCLE 2026』,【イベント】INFINITY LIVE presents『ASTRO CIRCLE 2026』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,1,スタンドバイミー,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,2,Blooming,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,3,Begin the Journey!,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,4,銀幕,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,5,描きかけの空,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,6,朝焼けと車窓,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,7,ルミナス,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-07,18:20,11:30,4itp0da8nsa9im9c4rp44bf5ne@google.com,8,タイムカプセル,no,no,no,,下北沢MOSAiC,『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,【イベント】『パピムズFES2026 ミニサーキット Supported by WEEKEND INFNITY』,2026-08-17.txt
2026-06-10,20:05,17:00,7jr17h4djpn22fstfcpdkvtsko@google.com,1,スタンドバイミー,no,no,no,,Shibuya Milkyway,#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,【イベント】#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,2026-08-17.txt
2026-06-10,20:05,17:00,7jr17h4djpn22fstfcpdkvtsko@google.com,2,朝焼けと車窓,no,no,no,,Shibuya Milkyway,#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,【イベント】#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,2026-08-17.txt
2026-06-10,20:05,17:00,7jr17h4djpn22fstfcpdkvtsko@google.com,3,Begin the Journey!,no,no,no,,Shibuya Milkyway,#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,【イベント】#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,2026-08-17.txt
2026-06-10,20:05,17:00,7jr17h4djpn22fstfcpdkvtsko@google.com,4,ラブストーリーが始まらない,no,no,no,,Shibuya Milkyway,#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,【イベント】#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,2026-08-17.txt
2026-06-10,20:05,17:00,7jr17h4djpn22fstfcpdkvtsko@google.com,5,プライマリ,no,no,no,拡張イントロ,Shibuya Milkyway,#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,【イベント】#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,2026-08-17.txt
2026-06-10,20:05,17:00,7jr17h4djpn22fstfcpdkvtsko@google.com,6,ルミナス,no,no,no,,Shibuya Milkyway,#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,【イベント】#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,2026-08-17.txt
2026-06-10,20:05,17:00,7jr17h4djpn22fstfcpdkvtsko@google.com,7,タイムカプセル,no,no,no,,Shibuya Milkyway,#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,【イベント】#ﾆｷﾌﾟﾚ『カンシャサイ。-夏-』,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,1,SE(スタンドバイミー),yes,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,2,"Dear,History",no,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,3,Moving Lights!,no,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,4,ラブストーリーが始まらない,no,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,5,Draw a line,no,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,6,ルミナス,no,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,7,朝焼けと車窓,no,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-13,14:35,11:00,68cbd9c63topp4ahqqt17h1519@google.com,8,スタンドバイミー,no,no,no,,銀座BASE GRANBELL,「IDOLGROW vol.25」,【イベント】「IDOLGROW vol.25」,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,1,スタンドバイミー,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,2,朝焼けと車窓,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,3,Blooming,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,4,Moving Lights!,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,5,Interlude,no,yes,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,6,Begin the Journey!,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,7,ルミナス,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,8,描きかけの空,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-14,15:45,12:00,22csfqo9vun3t4lj1g7dtugvks@google.com,9,タイムカプセル,no,no,no,,新宿LOFT,新宿周遊FES『UNIVERSE × 脱却』,【イベント】新宿周遊FES『UNIVERSE × 脱却』,2026-08-17.txt
2026-06-21,18:50,11:30,375r8mf2jg0plcgb17l7cqaq45@google.com,1,"Dear,History",no,no,no,,渋谷音楽堂,こぐまカリー主催「Spice it Up」,【イベント】こぐまカリー主催「Spice it Up」,2026-08-17.txt
2026-06-21,18:50,11:30,375r8mf2jg0plcgb17l7cqaq45@google.com,2,Moving Lights!,no,no,no,,渋谷音楽堂,こぐまカリー主催「Spice it Up」,【イベント】こぐまカリー主催「Spice it Up」,2026-08-17.txt
2026-06-21,18:50,11:30,375r8mf2jg0plcgb17l7cqaq45@google.com,3,朝焼けと車窓,no,no,no,,渋谷音楽堂,こぐまカリー主催「Spice it Up」,【イベント】こぐまカリー主催「Spice it Up」,2026-08-17.txt
2026-06-21,18:50,11:30,375r8mf2jg0plcgb17l7cqaq45@google.com,4,ルミナス,no,no,no,,渋谷音楽堂,こぐまカリー主催「Spice it Up」,【イベント】こぐまカリー主催「Spice it Up」,2026-08-17.txt
2026-06-21,18:50,11:30,375r8mf2jg0plcgb17l7cqaq45@google.com,5,描きかけの空,no,no,no,,渋谷音楽堂,こぐまカリー主催「Spice it Up」,【イベント】こぐまカリー主催「Spice it Up」,2026-08-17.txt
2026-06-21,18:50,11:30,375r8mf2jg0plcgb17l7cqaq45@google.com,6,スタンドバイミー,no,no,no,,渋谷音楽堂,こぐまカリー主催「Spice it Up」,【イベント】こぐまカリー主催「Spice it Up」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,1,銀幕,no,no,no,,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,2,ラブストーリーが始まらない,no,no,no,,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,3,Blooming,no,no,no,,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,4,Begin the Journey!,no,no,no,,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,5,ルミナス,no,no,no,,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,6,朝焼けと車窓,no,no,no,,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,7,タイムカプセル,no,no,no,,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-22,20:15,19:15,7i2fonpegqn7cml77g8ukm1tkc@google.com,8,Into the Blue,no,no,no,初披露,下北沢SHELTER,SOVA presents「Next Challengers」,【イベント】SOVA presents「Next Challengers」,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,1,SE(Moving Lights!),yes,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,2,Moving Lights!,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,3,Into the Blue,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,4,ラブストーリーが始まらない,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,5,プライマリ,no,no,no,拡張イントロ,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,6,ルミナス,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,7,朝焼けと車窓,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-25,19:00,19:00,7si6al2k3m9vo9047ogr2iikhd@google.com,8,スタンドバイミー,no,no,no,,渋谷近未来会館,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-06-27,13:35,10:00,6fcn73k45ih2t9cbtfb32noiak@google.com,1,SE(Moving Lights!),yes,no,no,,TFTホール300,「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,【イベント】「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,2026-08-17.txt
2026-06-27,13:35,10:00,6fcn73k45ih2t9cbtfb32noiak@google.com,2,Moving Lights!,no,no,no,,TFTホール300,「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,【イベント】「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,2026-08-17.txt
2026-06-27,13:35,10:00,6fcn73k45ih2t9cbtfb32noiak@google.com,3,Blooming,no,no,no,,TFTホール300,「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,【イベント】「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,2026-08-17.txt
2026-06-27,13:35,10:00,6fcn73k45ih2t9cbtfb32noiak@google.com,4,朝焼けと車窓,no,no,no,,TFTホール300,「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,【イベント】「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,2026-08-17.txt
2026-06-27,13:35,10:00,6fcn73k45ih2t9cbtfb32noiak@google.com,5,Into the Blue,no,no,no,,TFTホール300,「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,【イベント】「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,2026-08-17.txt
2026-06-27,13:35,10:00,6fcn73k45ih2t9cbtfb32noiak@google.com,6,ルミナス,no,no,no,,TFTホール300,「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,【イベント】「アイドル甲子園 FESTIVAL 2026」supported by My-th -DAY1-,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,1,SE(Draw a Story),yes,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,2,銀幕,no,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,3,Blooming,no,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,4,Begin the Journey!,no,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,5,Interlude,no,yes,no,初披露,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,6,Into the Blue,no,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,7,朝焼けと車窓,no,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,8,ルミナス,no,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,9,タイムカプセル,no,no,no,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-06-28,12:10,11:10,6mc2873slrl4snv3tvqqtti42q@google.com,10,Moving Lights!,no,no,yes,,新宿MARZ,Drawry.主催イベント「周防七泉生誕」,【イベント】Drawry.主催イベント「周防七泉生誕」,2026-08-17.txt
2026-07-02,19:00,16:00,77m613nvgfr9po9i4vc28thfgg@google.com,1,スタンドバイミー,no,no,no,,SHIBUYA PLEASURE PLEASURE,『PLEASURE TIME』,【イベント】『PLEASURE TIME』,2026-08-17.txt
2026-07-02,19:00,16:00,77m613nvgfr9po9i4vc28thfgg@google.com,2,朝焼けと車窓,no,no,no,,SHIBUYA PLEASURE PLEASURE,『PLEASURE TIME』,【イベント】『PLEASURE TIME』,2026-08-17.txt
2026-07-02,19:00,16:00,77m613nvgfr9po9i4vc28thfgg@google.com,3,ラブストーリーが始まらない,no,no,no,,SHIBUYA PLEASURE PLEASURE,『PLEASURE TIME』,【イベント】『PLEASURE TIME』,2026-08-17.txt
2026-07-02,19:00,16:00,77m613nvgfr9po9i4vc28thfgg@google.com,4,Begin the Journey!,no,no,no,,SHIBUYA PLEASURE PLEASURE,『PLEASURE TIME』,【イベント】『PLEASURE TIME』,2026-08-17.txt
2026-07-02,19:00,16:00,77m613nvgfr9po9i4vc28thfgg@google.com,5,Interlude,no,yes,no,,SHIBUYA PLEASURE PLEASURE,『PLEASURE TIME』,【イベント】『PLEASURE TIME』,2026-08-17.txt
2026-07-02,19:00,16:00,77m613nvgfr9po9i4vc28thfgg@google.com,6,Into the Blue,no,no,no,,SHIBUYA PLEASURE PLEASURE,『PLEASURE TIME』,【イベント】『PLEASURE TIME』,2026-08-17.txt
2026-07-02,19:00,16:00,77m613nvgfr9po9i4vc28thfgg@google.com,7,ルミナス,no,no,no,,SHIBUYA PLEASURE PLEASURE,『PLEASURE TIME』,【イベント】『PLEASURE TIME』,2026-08-17.txt
2026-07-04,12:00,11:30,5ucipdekqh4ji4clnvrgume95e@google.com,1,SE(Draw a Story),yes,no,no,,渋谷WOMB,『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,【イベント】『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,2026-08-17.txt
2026-07-04,12:00,11:30,5ucipdekqh4ji4clnvrgume95e@google.com,2,"Dear,History",no,no,no,,渋谷WOMB,『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,【イベント】『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,2026-08-17.txt
2026-07-04,12:00,11:30,5ucipdekqh4ji4clnvrgume95e@google.com,3,Moving Lights!,no,no,no,,渋谷WOMB,『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,【イベント】『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,2026-08-17.txt
2026-07-04,12:00,11:30,5ucipdekqh4ji4clnvrgume95e@google.com,4,Into the Blue,no,no,no,,渋谷WOMB,『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,【イベント】『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,2026-08-17.txt
2026-07-04,12:00,11:30,5ucipdekqh4ji4clnvrgume95e@google.com,5,朝焼けと車窓,no,no,no,,渋谷WOMB,『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,【イベント】『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,2026-08-17.txt
2026-07-04,12:00,11:30,5ucipdekqh4ji4clnvrgume95e@google.com,6,ルミナス,no,no,no,,渋谷WOMB,『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,【イベント】『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,2026-08-17.txt
2026-07-04,12:00,11:30,5ucipdekqh4ji4clnvrgume95e@google.com,7,タイムカプセル,no,no,no,,渋谷WOMB,『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,【イベント】『NANCY 10th Anniversary「NANCY TANOCY PARTY」』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,1,SE(Moving Lights!),yes,no,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,2,Moving Lights!,no,no,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,3,Interlude,no,yes,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,4,Begin the Journey!,no,no,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,5,Interlude,no,yes,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,6,Into the Blue,no,no,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,7,描きかけの空,no,no,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-05,15:10,10:15,1u4c86a5cq0aghjcdsbe0j13pj@google.com,8,ルミナス,no,no,no,,KANDA SQUARE HALL,『GLiTTRE～Girl’s LiT Trend～』,【イベント】『GLiTTRE～Girl’s LiT Trend～』,2026-08-17.txt
2026-07-09,19:40,19:15,34u9mtfo3j7sugj6h70jvn69ad@google.com,1,銀幕,no,no,no,,新代田FEVER,"「""hyperproof"" vol.24」","【イベント】「""hyperproof"" vol.24」",2026-08-17.txt
2026-07-09,19:40,19:15,34u9mtfo3j7sugj6h70jvn69ad@google.com,2,ラブストーリーが始まらない,no,no,no,,新代田FEVER,"「""hyperproof"" vol.24」","【イベント】「""hyperproof"" vol.24」",2026-08-17.txt
2026-07-09,19:40,19:15,34u9mtfo3j7sugj6h70jvn69ad@google.com,3,ルミナス,no,no,no,,新代田FEVER,"「""hyperproof"" vol.24」","【イベント】「""hyperproof"" vol.24」",2026-08-17.txt
2026-07-09,19:40,19:15,34u9mtfo3j7sugj6h70jvn69ad@google.com,4,Into the Blue,no,no,no,,新代田FEVER,"「""hyperproof"" vol.24」","【イベント】「""hyperproof"" vol.24」",2026-08-17.txt
2026-07-09,19:40,19:15,34u9mtfo3j7sugj6h70jvn69ad@google.com,5,朝焼けと車窓,no,no,no,,新代田FEVER,"「""hyperproof"" vol.24」","【イベント】「""hyperproof"" vol.24」",2026-08-17.txt
2026-07-09,19:40,19:15,34u9mtfo3j7sugj6h70jvn69ad@google.com,6,スタンドバイミー,no,no,no,,新代田FEVER,"「""hyperproof"" vol.24」","【イベント】「""hyperproof"" vol.24」",2026-08-17.txt
2026-07-11,17:45,09:30,5ht7itop0o99jigu99i5l8mao1@google.com,1,"Dear,History",no,no,no,,渋谷チェルシーホテル,『SPARK 2026 渋谷納涼祭』,【イベント】『SPARK 2026 渋谷納涼祭』,2026-08-17.txt
2026-07-11,17:45,09:30,5ht7itop0o99jigu99i5l8mao1@google.com,2,朝焼けと車窓,no,no,no,,渋谷チェルシーホテル,『SPARK 2026 渋谷納涼祭』,【イベント】『SPARK 2026 渋谷納涼祭』,2026-08-17.txt
2026-07-11,17:45,09:30,5ht7itop0o99jigu99i5l8mao1@google.com,3,Interlude,no,yes,no,,渋谷チェルシーホテル,『SPARK 2026 渋谷納涼祭』,【イベント】『SPARK 2026 渋谷納涼祭』,2026-08-17.txt
2026-07-11,17:45,09:30,5ht7itop0o99jigu99i5l8mao1@google.com,4,Into the Blue,no,no,no,,渋谷チェルシーホテル,『SPARK 2026 渋谷納涼祭』,【イベント】『SPARK 2026 渋谷納涼祭』,2026-08-17.txt
2026-07-11,17:45,09:30,5ht7itop0o99jigu99i5l8mao1@google.com,5,ルミナス,no,no,no,,渋谷チェルシーホテル,『SPARK 2026 渋谷納涼祭』,【イベント】『SPARK 2026 渋谷納涼祭』,2026-08-17.txt
2026-07-11,17:45,09:30,5ht7itop0o99jigu99i5l8mao1@google.com,6,スタンドバイミー,no,no,no,,渋谷チェルシーホテル,『SPARK 2026 渋谷納涼祭』,【イベント】『SPARK 2026 渋谷納涼祭』,2026-08-17.txt
2026-07-12,12:55,09:30,1bnt4c0buhjueioos0pn03os6t@google.com,1,SE(スタンドバイミー),yes,no,no,,Studio Freedom,『SPARK 2026 渋谷納涼祭』,【イベント】『SPARK 2026 渋谷納涼祭』,2026-08-17.txt
